Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
571134737,170,3,0,1,0,1,0
571134738,161,3,0,0,0,1,0
571134739,161,3,0,1,0,1,0
571134740,129,3,0,1,0,1,0
571134741,129,3,0,0,0,1,0
571134747,129,3,0,1,0,1,0
571134781,129,3,0,0,0,1,0
571134806,129,3,0,1,0,1,0
571137874,129,3,1,1,0,1,0
571137878,129,0,1,1,0,1,0
571140122,129,0,1,1,1,1,0
571140123,128,0,1,1,1,1,0
571140176,129,0,1,1,1,1,0
571140177,128,0,1,1,1,1,0
571140179,129,0,1,1,1,1,0
571140180,128,0,1,1,1,1,0
571140184,129,0,1,1,1,1,0
571140186,128,0,1,1,1,1,0
571140194,129,0,1,1,1,1,0
571140195,128,0,1,1,1,1,0
571140201,129,0,1,1,1,1,0
571140203,128,0,1,1,1,1,0
571140204,129,0,1,1,1,1,0
571140206,128,0,1,1,1,1,0
571140208,129,0,1,1,1,1,0
571140210,128,0,1,1,1,1,0
571140211,129,0,1,1,1,1,0
571140213,128,0,1,1,1,1,0
571140215,129,0,1,1,1,1,0
571140217,128,0,1,1,1,1,0
571140218,129,0,1,1,1,1,0
571140219,128,0,1,1,1,1,0
571140220,129,0,1,1,1,1,0
571140221,128,0,1,1,1,1,0
571140223,129,0,1,1,1,1,0
571140224,128,0,1,1,1,1,0
571140225,129,0,1,1,1,1,0
571140226,128,0,1,1,1,1,0
571140227,129,0,1,1,1,1,0
571140228,128,0,1,1,1,1,0
571140231,129,0,1,1,1,1,0
571140232,128,0,1,1,1,1,0
571140233,129,0,1,1,1,1,0
571140236,128,0,1,1,1,1,0
571140238,129,0,1,1,1,1,0
571140243,128,0,1,1,1,1,0
571140244,129,0,1,1,1,1,0
571140248,128,0,1,1,1,1,0
571140250,129,0,1,1,1,1,0
571140255,128,0,1,1,1,1,0
571140256,129,0,1,1,1,1,0
571140259,128,0,1,1,1,1,0
571140262,129,0,1,1,1,1,0
571140270,128,0,1,1,1,1,0
571140271,129,0,1,1,1,1,0
571140307,128,0,1,1,1,1,0
571140308,129,0,1,1,1,1,0
571140311,128,0,1,1,1,1,0
571140312,129,0,1,1,1,1,0
571140502,128,0,1,1,1,1,0
571140503,0,0,1,1,1,1,0
571140529,128,0,1,1,1,1,0
571140530,0,0,1,1,1,1,0
571140546,128,0,1,1,1,1,0
571140547,0,0,1,1,1,1,0
571140555,128,0,1,1,1,1,0
571140556,0,0,1,1,1,1,0
571140558,128,0,1,1,1,1,0
571140559,0,0,1,1,1,1,0
571140565,128,0,1,1,1,1,0
571140566,0,0,1,1,1,1,0
571140570,128,0,1,1,1,1,0
571140571,0,0,1,1,1,1,0
571140579,128,0,1,1,1,1,0
571140581,0,0,1,1,1,1,0
571140582,128,0,1,1,1,1,0
571140583,0,0,1,1,1,1,0
571140584,128,0,1,1,1,1,0
571140585,0,0,1,1,1,1,0
571140587,128,0,1,1,1,1,0
571140588,0,0,1,1,1,1,0
571140590,128,0,1,1,1,1,0
571140592,0,0,1,1,1,1,0
571140594,128,0,1,1,1,1,0
571140596,0,0,1,1,1,1,0
571140597,128,0,1,1,1,1,0
571140598,0,0,1,1,1,1,0
571140600,128,0,1,1,1,1,0
571140604,0,0,1,1,1,1,0
571140606,128,0,1,1,1,1,0
571140607,0,0,1,1,1,1,0
571140608,128,0,1,1,1,1,0
571140610,0,0,1,1,1,1,0
571140611,128,0,1,1,1,1,0
571140615,0,0,1,1,1,1,0
571140616,128,0,1,1,1,1,0
571140618,0,0,1,1,1,1,0
571140620,128,0,1,1,1,1,0
571140624,0,0,1,1,1,1,0
571140625,128,0,1,1,1,1,0
571140629,0,0,1,1,1,1,0
571140630,128,0,1,1,1,1,0
571140641,0,0,1,1,1,1,0
571140642,128,0,1,1,1,1,0
571140644,0,0,1,1,1,1,0
571140645,128,0,1,1,1,1,0
571140672,0,0,1,1,1,1,0
571140673,128,0,1,1,1,1,0
571164023,0,0,1,1,1,1,0
571627064,0,1,1,1,1,1,0
571627508,0,1,1,1,1,1,1
571631305,192,1,1,1,1,1,1
571631313,216,1,1,1,1,1,1
571631314,88,1,1,1,1,1,1
571631390,24,1,1,1,1,1,1
571631428,24,1,0,1,1,1,1
571631462,24,1,0,0,1,1,1
571631516,24,1,0,1,1,1,1
571631657,24,1,1,1,1,1,1
571631733,0,1,1,1,1,1,1
571631771,0,1,0,1,1,1,1
571631805,0,1,0,0,1,1,1
571631832,0,1,0,1,1,1,1
571631992,0,1,1,1,1,1,1
571631993,42,1,1,1,1,1,1
